slot,count_cg,label_petir,t_500,t_700,t_850,z_1000,r_500,r_700,r_850,w_700,cape,msl,tcc,d2m,tcrw,u500,u850,v500,v850,sp,u10,v10,t2m
2024-05-23 03:00:00,6,1,269.8176,283.87662,291.61084,921.75,91.52852,84.889465,80.96602,0.07653904,576.375,101066.94,0.6154785,297.68857,0.00048828125,-0.18077087,-0.9185333,-3.425293,-0.72517395,100644.44,-0.1756134,-1.072876,302.91394
2024-05-23 06:00:00,0,0,270.56384,283.89658,292.66876,716.1758,90.32977,86.4825,76.588486,-0.18770313,184.125,100832.5,0.8996887,298.04053,0.017333984,0.00592041,-0.6242676,-2.8890686,-1.0251312,100410,0.63020325,-3.2168884,302.14893
2024-05-23 09:00:00,6,1,270.9386675,284.25668,292.04385,589.1289,81.71507,84.90549,87.474625,0.0062942505,308.625,100677.81,1,298.312,0.0036621094,0.39517212,-1.127594,-3.3055115,-1.4781342,100256.56,-0.06466675,-1.3865814,302.24213
2024-05-23 12:00:00,12,1,270.9386675,284.32062,291.9493,726.0039,81.73558,88.318405,89.831406,0.152709,136,100843.75,0.9781189,298.08536,0.007080078,0.08821106,-0.53611755,-2.0665436,-1.2933655,100421.625,-1.2760468,-0.5115051,301.05957
2024-05-23 15:00:00,33,1,270.3495,284.48456,292.0839,844.93896,83.23433,86.402374,84.76732,0.21012878,192.625,100983.31,0.9154358,298.12964,0.0045166016,-0.49531555,-2.0004578,-2.3971558,-1.8160706,100560.44,-1.9582672,0.14489746,300.15155
2024-05-23 18:00:00,18,1,269.41016,284.3458,291.9677,744.8125,90.20639,87.48009,85.589584,-0.1291771,134.25,100867.81,0.86120605,297.72137,0.001953125,-1.6388397,-2.7892761,-1.6580048,-1.7023163,100444.56,-1.8699799,0.9660797,299.21222
2024-05-23 21:00:00,15,1,270.17978,284.26242,291.44403,653.166,68.63083,91.29878,89.587036,-0.374347694625,36.375,100761.44,0.92529297,297.268,0.014404297,-0.8948822,-4.354492,-0.8994751,-0.1739502,100339,-1.8631287,0.40977478,298.53558
2024-05-24 00:00:00,10,1,269.80698,284.06335,291.72406,799.31885,77.71724,80.25108,85.72041,0.122406006,88.125,100931.56,0.9396057,297.58987,0.0007324219,-0.48724365,-2.8748932,-1.8405304,-1.782135,100507.56,-1.4960632,1.3209991,299.0822
2024-05-24 03:00:00,6,1,269.32782,284.33813,292.06265,889.9524,85.445724,75.14714,85.97621,0.07109165,280,101033.375,0.9000244,297.9757,0.0029296875,-0.73028564,-2.81398,-0.25897217,-1.7090302,100610.875,-2.5519257,-0.57025146,302.7458
2024-05-24 06:00:00,12,1,270.30032,284.42145,291.9619,707.5586,77.36981,72.02719,89.49548,0.021597862,686,100821.19,0.9791565,298.5381,0.0043945312,-0.8994751,-2.033966,-0.33662415,-2.2002563,100400.5,-2.1805573,-1.0516968,303.40472
2024-05-24 09:00:00,99,1,270.34607,284.55316,292.34335,604.08203,81.94296,70.59532,87.32251,-0.20234776,452.25,100698.94,0.5934448,299.06403,0.018310547,-1.8703156,-1.2350159,-0.17478943,-1.543808,100277.56,-2.3674164,-0.33605957,302.71735
2024-05-24 12:00:00,75,1,269.92236,284.20667,291.87137,776.5862,92.25639,88.657425,98.91435,-0.28788567,318,100904.125,0.9137573,298.5891,0.0204467775,-2.3618774,-2.123764,-1.394104,-1.4281464,100481.31,-1.3475494,-0.25810242,301.69806
2024-05-24 15:00:00,57,1,269.8785,283.89133,291.75873,963.12695,94.10034,98.90883,101.51161,-0.374347694625,360.75,101122.94,0.9944458,298.1006,0.0204467775,-2.5390625,-3.0178986,-3.1102905,0.1946106,100698.75,-0.36619568,0.5670166,299.71643
2024-05-24 18:00:00,27,1,269.94568,283.58423,291.31757,885.02246,91.28723,103.1835,100.48158,-0.374347694625,255.75,101031.94,0.9814148,297.64008,0.0204467775,0.26168823,-4.8018646,-3.9985657,-0.047943115,100607.44,0.0022888184,0.73994446,298.7489
2024-05-24 21:00:00,0,0,270.2575,283.68698,292.0675,761.07153,97.24222,102.159,91.911255,-0.374347694625,158.25,100887.625,1,297.5019,0.0204467775,2.3596344,-4.844345,-1.761261,1.556427,100464.56,-0.9424286,1.413147,298.21906
2024-05-25 00:00:00,0,0,269.88342,283.0991,290.9939,1006.68164,101.858185,101.03183,86.77174,-0.374347694625,84.75,101173.25,1,297.56473,0.0204467775,-1.6988983,0.4006195,-0.5843506,2.2676697,100748.06,2.535675,-0.5975342,298.5761
2024-05-25 03:00:00,0,0,269.82953,283.35156,291.96936,1123.2341,96.71512,99.97583,82.79126,-0.374347694625,62.125,101313.81,1,297.71292,0.0204467775,-6.81987,0.39331055,-0.6320343,-0.6803589,100887.75,0.4189453,0.22406006,299.36456
2024-05-25 06:00:00,18,1,269.164,284.14578,292.2873,910.5266,96.651245,84.27347,81.809616,-0.22374725,25.25,101065,1,298.10345,0.0204467775,-6.960556,0.14001465,-1.1356354,-0.8049011,100639.875,-0.35128784,0.69366455,301.0517
2024-05-25 09:00:00,18,1,269.70523,283.84723,292.97443,782.4553,95.97821,82.125946,76.533295,0.34540844,90.5,100913.375,1,298.10684,0.0204467775,-7.7783356,-1.9279785,-0.30958557,-0.077178955,100489.56,-0.7204437,1.096878,301.37714
2024-05-25 12:00:00,18,1,269.4979,284.07208,293.403005,873.176,95.18355,68.64902,66.95453,0.355628974375,75,101018.19,1,297.074,0.0204467775,-5.860916,-3.1244965,1.3545227,-1.769165,100594.81,-2.240326,0.81669617,299.62518
2024-05-25 15:00:00,15,1,269.04047,284.6975,293.403005,935.8191,97.05905,68.10896,64.70813,-0.014731407,29.375,101091.69,0.98999023,296.8446,0.008300781,-4.6416626,-2.839447,0.5540924,-1.9019928,100668.875,-0.7619171,1.8245087,299.00586
2024-05-25 18:00:00,15,1,268.65454,284.5007,292.8789,896.5503,96.75183,70.711,77.36348,0.12938976,60.5,101044.06,0.99554443,296.93433,0.009765625,-4.5871887,-4.738846,-0.22566223,-1.8482208,100621.25,-0.22314453,0.85032654,298.71454
2024-05-25 21:00:00,0,0,267.98373,284.5763,291.693,885.61694,97.3932,66.99597,85.033905,0.064126015,131.375,101032.625,0.9852295,296.93103,0.0014648438,-6.167923,-4.491089,-1.2330017,-0.81170654,100609.56,-0.08047485,0.84716797,298.28937
2024-05-26 00:00:00,0,0,268.9372,284.128,291.8193,1019.24414,89.41704,71.33127,86.02022,0.15600014,229.875,101187.75,0.9515686,297.5909,0.001953125,-5.0618286,-3.5051117,-2.153244,-2.223816,100763.5,-0.07507324,0.9240265,298.8971
2024-05-26 03:00:00,0,0,269.7504,284.30307,292.2598,1040.6016,82.12775,69.48421,82.6064,-0.036164284,264.5,101206.375,0.2970276,297.58945,0,-5.8180084,-3.3643494,-1.3317108,-1.7016602,100783.06,-1.0821381,-0.26072693,302.9205
2024-05-26 06:00:00,0,0,270.83017,284.0812,292.93185,826.625,56.64238,71.1418,81.153854,0.030475616,402.5,100955.31,0.175354,297.78864,0.0009765625,-4.0510406,-2.7886658,0.3036499,-1.5438232,100533.69,-2.237442,-1.5422058,304.8348
2024-05-26 09:00:00,0,0,270.83978,284.44235,292.90646,715.1992,47.75598,69.49542,76.52727,-0.005785942,326.5,100826.31,0.5948181,298.22287,0.00048828125,-2.8637695,-2.899475,1.5325317,-1.5131683,100405.75,-2.0678406,-1.8551788,303.99973
2024-05-26 12:00:00,0,0,269.95795,284.77988,293.013,818.7539,55.43109,60.138626,75.334915,0.091566086,684.75,100948.125,0.22143555,298.38608,0,-2.2818604,-3.4122467,1.6356354,-0.68414307,100526.5,-1.1551514,-1.5557556,302.02197
2024-05-26 15:00:00,0,0,269.53757,284.82858,292.851,919.9961,53.342896,60.604797,76.5788,-0.05162239,833.125,101066.94,0.20172119,298.24603,0,-3.57547,-3.951126,2.4847565,-1.0309143,100644.56,-1.4964142,0.48544312,300.6881
2024-05-26 18:00:00,0,0,269.08362,284.64145,292.7055,862.8281,52.256897,60.697403,78.03758,0.077129364,1039.125,101002.25,0.32037354,297.84753,0.0007324219,-3.7042542,-4.0127106,2.0768127,-0.20854187,100579.94,-1.1791687,1.1233063,299.61987
2024-05-26 21:00:00,0,0,269.40073,284.76263,293.3327,754.8867,35.44388,54.92273,73.83443,0.019047737,886.375,100878.19,0.28149414,297.63196,0,-3.6280823,-3.477829,1.3732147,0.45428467,100455.19,-0.91534424,0.86024475,298.96875
2024-05-27 00:00:00,0,0,268.5524,284.56104,293.27975,862.01953,44.808075,58.165268,73.25728,0.119550705,733.125,101002.81,0.37219238,298.00293,0,-2.7839203,-3.2954407,1.4846802,-0.25193787,100579.5,-0.5079956,0.9305115,299.23077
2024-05-27 03:00:00,0,0,269.046,284.9729,293.15155,922.0469,29.82872,51.138794,73.47142,-0.012519836,272.25,101067.06,0.04586792,297.68835,0,-3.7790527,-3.7106018,1.1713562,-0.30140686,100644.44,-2.2484436,0.11476135,303.94406
2024-05-27 06:00:00,3,1,268.99573,284.97595,293.403005,741.2185,24.293823,51.021896,71.93782,-0.024227142,336.75,100855.94,0.0703125,297.59,0,-3.7778473,-3.5125732,-0.079940796,0.34725952,100435.31,-2.109375,-1.0469055,306.0144
2024-05-27 09:00:00,15,1,269.7786,284.90524,293.3531,663.8279,16.377857,56.536026,75.04347,-0.14932728,505.25,100766.25,0.3232727,298.0503,0.0061035156,-2.924347,-1.6902313,1.1054535,1.9313965,100346.5,-1.6627655,-1.5480042,304.76996
2024-05-27 12:00:00,69,1,270.21152,284.5924,292.58676,812.0796,11.384568,64.216644,82.516174,0.07052803,961.5,100938.81,0.18170166,298.2531,0.00012207031,-1.3511658,-2.8034058,-0.7414398,1.2407684,100516.69,-1.6076202,0.11489868,302.76093
2024-05-27 15:00:00,60,1,269.5565,284.6345,292.3237,976.49805,17.44644,53.603912,85.36171,-0.05051422,1130.75,101130.94,0.19830322,298.20978,0,-1.1099548,-2.6843262,-0.9070587,-0.5820923,100708.06,-0.32406616,-0.3698578,301.61652
2024-05-27 18:00:00,237,1,269.08972,284.18896,291.95496,928.9221,18.809353,54.552185,83.75343,-0.072359085,1100.875,101079.25,0.31237793,298.20837,0.00390625,0.29296875,-2.6887207,0.70884705,-0.9949341,100655.56,-0.23150635,0.36398315,300.2079
2024-05-27 21:00:00,171,1,269.13004,283.94806,292.40903,836.5586,16.742722,54.64125,78.5871,0.05648136,878.375,100974.94,0.19674683,297.84302,0,1.5239716,-2.4906006,-0.19734192,-0.7807617,100551.44,-0.40605164,0.6829834,299.15314
2024-05-28 00:00:00,12,1,269.74515,284.6031,292.2475,914.8613,10.803501,40.480072,78.1521,0.0019683838,764.375,101064.25,0.16601562,297.80157,0,1.2962799,-2.0130157,1.3303223,-0.1018219,100640.5,-0.20721436,1.1087036,299.146
2024-05-28 03:00:00,9,1,270.15024,285.00302,292.51157,927.7488,11.768964,40.086426,72.93327,-0.055677414,294.25,101073,0.16644287,297.7537,0,0.38383484,-1.4179382,1.9031677,0.40983582,100651.69,-0.7106781,0.1424408,304.16373
2024-05-28 06:00:00,51,1,270.03607,285.13693,293.01346,734.91406,13.1371975,41.836227,75.62297,0.02464199,241.375,100847.625,0.34991455,297.36572,0.00048828125,0.9939728,-0.13973999,1.2132416,1.2018127,100427.06,-0.80581665,-1.4875641,306.01562
2024-05-28 09:00:00,6,1,270.41016,283.82803,292.7388,642.7383,12.688555,78.39783,82.035965,-0.12843704,374.625,100741.94,0.52578735,297.88907,0.0007324219,2.172409,-0.6426697,1.365448,0.6162567,100321.31,-0.83880615,-1.3682709,304.60638
2024-05-28 12:00:00,18,1,270.8825,284.23932,292.32202,768.51953,12.250285,66.24759,88.33778,0.34125423,70.625,100890.5,0.25552368,298.35574,0.015380859,2.5582275,-0.20101929,2.344635,1.3818359,100469.25,-1.6310425,-1.0878448,301.8542
2024-05-28 15:00:00,0,0,270.8372,285.00098,291.79382,899.6797,9.301644,46.603348,93.307465,0.08796501,370.625,101044,0.39315796,298.11743,0.0064697266,2.442459,-0.3699646,2.097702,-0.29154968,100620.875,-1.7378082,0.25631714,300.79358
2024-05-28 18:00:00,0,0,270.64462,284.77347,291.73026,831.625,7.4488554,41.450165,91.77457,0.0071430206,364,100966.44,0.3380127,297.6444,0.0013427734,2.6132355,-1.1177673,1.3808594,-0.820282,100543.81,-1.367157,1.0108337,299.56372
2024-05-28 21:00:00,0,0,270.3929,284.86923,292.0401,768.64844,6.8229322,39.71953,87.938446,0.064715385,230.125,100894.94,0.19589233,297.40845,0.00024414062,4.3164062,-1.5196228,0.60861206,-1.2089386,100472.06,-1.0827484,1.4077759,298.88232
2024-05-29 00:00:00,3,1,270.27792,284.92728,291.60773,867.9844,7.206254,40.40056,83.782974,-0.053681374,193,101009.44,0.13775635,297.4936,0,4.1024323,-1.6490631,1.024765,0.20024109,100586.25,-0.91223145,1.4295197,299.5844
2024-05-29 03:00:00,0,0,270.32364,284.85086,292.02942,933.7969,6.1769056,40.326935,77.05391,-0.07428455,46,101080.5,0.08963013,297.24585,0,3.937088,-2.1615295,0.71151733,-0.6484375,100658.94,-2.4138794,0.047164917,304.10852
2024-05-29 06:00:00,18,1,270.62582,284.5277,292.5308,762.1133,5.401016,41.308548,79.30948,-0.08314419,89.25,100879.75,0.21832275,297.77805,0.0048828125,3.990036,-1.1178131,0.30674744,0.40286255,100459.375,-2.1580505,-1.2476044,305.38248
2024-05-29 09:00:00,0,0,270.9255,284.02826,292.8222,647.2383,4.7100754,62.823654,76.5049,0.19929123,263.75,100747.06,0.31402588,297.85043,0.00024414062,4.562546,-0.85736084,0.5950775,0.56036377,100326.69,-1.843277,-1.2392731,304.86075
2024-05-29 12:00:00,0,0,270.1763,285.122,292.45547,747.09595,6.357774,56.0141,85.99449,0.355628974375,830.25,100863.44,0.12020874,298.29596,0,3.4750366,-0.043121338,0.90530396,1.8097839,100441.75,-1.0271912,-0.027145386,302.70312
2024-05-29 15:00:00,0,0,269.6025,284.65332,291.64728,893.13354,6.8364773,53.194595,95.595825,-0.14920521,1260.609375,101035.125,0.44729614,298.2912,0.0053710938,3.1115265,-1.1231995,1.1695404,1.1791077,100613,-0.4302826,0.5842285,301.1488
2024-05-29 18:00:00,0,0,269.39484,284.08072,291.69806,878.3782,6.8731556,49.39473,90.779175,0.18641663,830.75,101020.94,0.33462524,297.9121,0.0024414062,3.609085,-1.7246399,1.8314972,-0.17076111,100598.19,0.16584778,1.1988983,299.78357
2024-05-29 21:00:00,0,0,269.48807,284.08627,291.4954,820.1577,6.7044983,39.85002,90.97125,0.03277874,569.5,100954.875,0.25610352,297.42236,0,3.2054749,-1.6942902,1.5807495,-0.21162415,100531.94,0.41992188,1.0351257,298.87494
2024-05-30 00:00:00,47,1,269.71994,284.25607,291.7621,930.522,7.679229,42.904465,82.78154,0.20201492,285.5,101083.69,0.13079834,297.70306,0,1.6960602,-0.9419861,0.12364197,0.31936646,100660.875,0.013595581,1.3220215,298.98224
2024-05-30 03:00:00,37,1,269.37726,284.83948,292.4863,944.5144,8.659832,37.641098,75.06987,0.036792755,57.375,101093,0.14135742,297.621,0,1.9839935,-0.52388,-0.8440399,0.12686157,100671.19,-0.067855835,0.21408081,304.12952
2024-05-30 06:00:00,3,1,269.6637,284.80075,292.9265,750.8425,8.436493,33.86647,74.66524,-0.053131104,6.25,100866.5,0.29345703,297.57233,0.004638672,2.8117065,0.91152954,-0.19548035,0.9346161,100445.625,-0.1242218,-1.4824982,305.6789
2024-05-30 09:00:00,38,1,269.88782,284.74356,292.99716,660.5493,8.178545,35.498947,74.17967,0.19343472,49,100762,0.24545288,298.11078,0,3.3784637,1.1910553,0.7610779,1.3938904,100341.5,-0.4588318,-2.4443207,304.7218
2024-05-30 12:00:00,0,0,270.771,284.879,292.49936,799.93677,7.6597643,35.35901,82.51143,0.16797543,553.125,100924.69,0.47427368,298.23938,0,2.0751953,0.84965515,0.839798,0.89079285,100503,-0.78718567,-1.0126648,302.1255
2024-05-30 15:00:00,0,0,270.87216,285.1312,292.01965,906.1328,7.097536,25.414032,90.215164,0.107281685,827.375,101049.875,0.9729614,297.83185,0.00024414062,2.6511688,-0.46243286,0.92840576,0.37690735,100627.69,-0.38250732,1.1714783,300.8211
2024-05-30 18:00:00,0,0,270.3709,284.82895,291.97156,870.97266,7.680065,29.2845,90.66878,0.023766518,715.875,101013.75,1,297.8816,0,3.6559143,-0.93447876,0.5832672,-0.7399292,100590.56,-0.20840454,0.81352234,299.80072
2024-05-30 21:00:00,0,0,270.09384,284.32635,291.96402,837.14844,7.813693,32.63199,87.512955,-0.046239853,494.125,100973.625,0.9944458,297.51086,0.00012207031,2.5370178,-1.149704,-0.2602234,-0.4472046,100550.44,-0.27778625,0.5660553,298.9038
2024-05-31 00:00:00,1,1,270.4313,284.01425,292.2969,971.59766,7.5162725,41.44986,84.19762,0.04940796,460.125,101129.875,0.99554443,297.5603,0,1.0426788,-1.7710266,-0.0071411133,-0.8966217,100706.75,0.006515503,1.4677887,299.0719
2024-05-31 03:00:00,0,0,270.72067,284.12173,292.6972,975.4297,6.8344975,44.671997,77.21422,-0.042238235,235.5,101127.94,0.94818115,297.98984,0,-0.26504517,-1.7775269,-0.27305603,0.2620697,100705.75,-0.60154724,0.5345917,303.86212
2024-05-31 06:00:00,0,0,270.64615,283.77347,293.02972,778.3711,6.799904,52.209778,77.12465,0.028177261,363.625,100898.31,0.8406067,297.90012,0,-0.9082031,-0.59573364,-0.7290039,1.0133667,100478.44,-0.956604,-1.4616547,305.8824
2024-05-31 09:00:00,53,1,270.3042,283.87067,293.06552,714.5,7.1739874,54.000458,77.67735,0.14342213,796.75,100823.75,0.7088318,297.86688,0.00048828125,-1.692688,-0.847641,-0.7328949,0.7203522,100403.19,-1.4170532,-2.4448547,304.14618
2024-05-31 12:00:00,0,0,270.26212,284.48676,292.68582,856.02344,12.849885,50.94615,82.97179,0.22063541,909.375,100990.69,0.977417,298.80157,0,-3.6137543,-2.0832825,-2.7671967,1.3036194,100568.94,0.049743652,0.70596313,302.24915
2024-05-31 15:00:00,0,0,269.6447,284.39017,292.37085,990.39453,22.894554,51.343613,84.84758,-0.12645817,1224,101147.69,0.9796448,298.33813,0.0007324219,-4.3286133,-2.335022,-2.2785034,0.32511902,100724.56,0.20237732,0.8427582,300.6427
2024-05-31 18:00:00,0,0,269.17703,283.83224,292.24567,936.0703,40.978836,64.62091,79.90822,-0.14359474,1182,101086.56,0.9380188,297.94824,0.00048828125,-4.5391083,-2.3678284,-2.5557861,-0.8345337,100662.81,0.08627319,1.0382233,299.3817
2024-05-31 21:00:00,0,0,268.63504,283.51273,291.90506,877.71094,52.75618,65.21988,78.2659,-0.08697224,986.5,101021.81,0.9914856,297.48846,0,-4.12677,-3.0513916,-1.5943146,-0.82621765,100598.19,0.053634644,1.1482849,298.50525
2024-06-01 00:00:00,0,0,269.10132,283.7984,292.41995,963.14844,57.10846,63.35402,70.61548,0.0745945,487.5,101120.75,1,297.55005,0,-6.117752,-3.7009735,-2.581131,-0.30662537,100697.375,0.103775024,1.2692871,298.82465
2024-06-01 03:00:00,0,0,269.33627,284.13266,292.76932,1034.6992,57.57425,69.53,69.29375,-0.044760704,546.5,101197.69,1,298.41962,0,-5.476822,-4.08815,-2.3839417,0.34979248,100774.875,-0.07070923,0.12173462,303.21652
2024-06-01 06:00:00,0,0,269.07776,283.7595,292.6341,878.8086,66.84331,79.11792,81.00778,-0.07558632,851.25,101014.375,1,298.6075,0.0010986328,-5.556732,-3.2697449,-1.5808411,-0.20956421,100592.5,-0.5002899,-2.0745392,304.28574
2024-06-01 09:00:00,0,0,269.10175,283.90033,292.04468,864.03516,72.56941,76.97049,87.61655,0.049423218,1109.25,101003.375,1,298.36157,0.00024414062,-5.0772247,-2.785675,-1.3180084,-0.57398987,100580.875,-0.08180237,-0.83961487,303.38074
2024-06-01 12:00:00,0,0,268.6198,283.7717,292.37604,1052.1328,75.30632,79.8631,89.36235,-0.15774727,824.5,101221.19,1,298.32294,0.00024414062,-6.336136,-1.4702454,0.17204285,-0.4542694,100797,0.78167725,-0.8529968,300.67126
2024-06-01 15:00:00,42,1,268.81152,283.33127,292.48627,1131.1992,73.24921,84.23656,87.59578,-0.08482742,635,101317.19,1,297.76624,0.0007324219,-6.680023,-1.2584686,-1.321518,0.24736023,100893.375,-0.10836792,0.42871094,299.6991
2024-06-01 18:00:00,100,1,269.0025,283.07602,292.05032,998.53516,70.50578,89.11163,89.12215,-0.13232231,519.25,101162.44,0.9944458,297.21454,0.00048828125,-6.753769,-1.4764252,-2.0107574,0.92256165,100737.75,-0.13652039,0.78707886,299.05536
2024-06-01 21:00:00,65,1,268.9842,283.29694,292.1195,929.6758,64.134186,87.40402,86.97458,0.18204594,450.125,101082.94,0.9885559,297.24634,0,-5.9407043,-0.88134766,-0.8991089,1.8165283,100659.875,0.31098938,1.252243,298.52112
2024-06-02 00:00:00,36,1,269.34946,282.77258,292.2586,1071.543,48.201447,88.71159,83.62703,0.08532715,550.25,101246.25,0.98706055,297.4312,0,-6.4766693,-2.590042,0.53541565,1.354065,100822.19,0.053085327,0.93125916,298.81
2024-06-02 03:00:00,110,1,269.95187,283.22263,292.11304,1082.8516,39.22502,86.61946,86.55502,0.12274265,745.125,101252,1,297.81607,0,-7.0555267,-3.3290405,0.9927368,1.108841,100829.06,-0.3256073,-0.41552734,303.3224
2024-06-02 06:00:00,118,1,269.77747,283.4477,292.27097,877.1953,47.5511,86.10417,83.87047,-0.16334534,1260.609375,101008.81,0.9911194,297.88406,0.00048828125,-7.0575714,-2.4542236,1.3625336,0.6681061,100587.19,-1.1374817,-2.0367126,304.87256
2024-06-02 09:00:00,64,1,269.51846,283.96542,292.35532,835.0781,71.24527,78.52484,88.06923,-0.035740852,819,100969.81,0.99035645,297.9212,0.020263672,-6.030014,-1.3292542,1.138031,1.266449,100547.375,-1.3412933,-0.056045532,303.53473
2024-06-02 12:00:00,10,1,269.54288,284.09146,292.4432,977.41406,64.89508,68.15791,88.1902,-0.0076122284,1143.75,101132.375,0.91116333,298.0425,0.00012207031,-7.0863037,-1.6214142,0.07847595,0.84217834,100709.5,0.37574768,-0.7423096,301.4328
2024-06-02 15:00:00,0,0,268.94836,283.69208,291.85696,1107.3828,58.687836,72.50212,93.05641,-0.15537548,1058.75,101286.56,0.9263611,298.4391,0.00048828125,-5.9328003,-2.3142395,-0.46844482,-0.5128174,100861.375,0.9781647,-0.97824097,300.0996
2024-06-02 18:00:00,0,0,268.65195,283.78882,291.55667,1037.3203,80.43382,70.724915,92.46503,-0.060613632,537.75,101210.625,1,298.2277,0.0204467775,-5.193207,-2.1236572,-0.3545227,-1.2134247,100785.19,-0.35479736,0.7011719,299.2995
2024-06-02 21:00:00,0,0,268.2765,283.94736,291.53195,963.01587,92.434494,69.56778,91.32352,0.13401794,402.5,101126,1,297.69455,0.0009765625,-4.8332825,-2.0694275,0.697876,-1.1371002,100701.44,-0.38842773,0.8317566,298.79285
2024-06-03 00:00:00,38,1,269.1138,283.2892,291.11215,1027.0647,58.787796,81.39412,97.07156,-0.15753174,527.5,101197.25,1,298.07257,0.005859375,-6.1169434,-2.0048523,-0.3184204,-0.583313,100773.375,0.51164246,0.31459045,299.2213
2024-06-03 03:00:00,44,1,269.17847,283.6905,291.46545,1101.2585,72.28003,76.25723,94.24376,-0.22573566,507.5,101280.25,0.96817017,298.23663,0,-5.615082,-2.646637,0.9803009,-0.92385864,100855.875,0.55981445,-0.17811584,301.54468
2024-06-03 06:00:00,78,1,269.35147,283.316,291.64093,900.5864,82.978546,83.97104,93.72511,-0.34150314,1252.5,101041.69,0.99035645,298.79053,0.0087890625,-3.492981,-2.361145,1.5036621,-1.1736755,100618.81,0.08085632,-1.4346008,303.51868
2024-06-03 09:00:00,187,1,269.71112,283.5061,291.8505,855.96387,88.60457,85.03041,89.3817,-0.374347694625,1260.609375,100996.31,0.9822693,298.43158,0.0204467775,-2.3074799,-2.2453003,1.3670654,-1.0645447,100573.5,-0.51493835,-0.6769562,302.2069
2024-06-03 12:00:00,46,1,268.89017,283.98996,292.0446,991.1284,90.64813,76.86476,82.91058,0.19331646,946.5,101150.69,1,297.92026,0.00024414062,-2.582306,-2.1484375,-0.4178772,0.2881012,100727.125,-1.6291046,0.20098877,299.96222
2024-06-03 15:00:00,41,1,268.8063,283.09174,292.38834,1074.4116,93.11073,82.67563,80.097595,-0.100875854,867,101249.69,0.96221924,297.79224,0,-1.6707306,-2.8939362,-0.28237915,0.027267456,100825.56,-0.99487305,0.92108154,299.21466
2024-06-03 18:00:00,17,1,268.46988,283.04288,292.29684,1014.15625,94.730606,80.5912,77.29855,0.037231445,896,101181.69,0.9921875,297.96783,0.00048828125,-1.168869,-2.4835205,0.66059875,0.024810791,100757.44,-0.21774292,0.69770813,298.92926
2024-06-03 21:00:00,0,0,268.829,283.44177,292.32,945.19385,86.142975,74.01889,74.279785,0.13813782,827,101103.44,0.96743774,297.69507,0.001953125,-1.0735931,-2.4463348,0.94659424,-0.08973694,100679.31,-0.49440002,0.73939514,298.8661
2024-06-04 00:00:00,10,1,269.54895,284.0939,291.76178,1032.7197,70.0542,66.63028,78.204346,-0.1424408,806.25,101204.375,0.585022,297.74707,0,-1.5528564,-1.7129669,0.13613892,-0.97605896,100780.31,-0.22666931,1.3698273,298.84357
2024-06-04 03:00:00,23,1,269.20502,283.93958,292.15454,1113.2119,73.43829,66.30278,75.984985,-0.019454002,677,101288.81,0.65197754,297.989,0,-0.631546,-2.0767975,0.041641235,-0.940155,100864.875,-1.2369232,-0.049728394,303.06067
2024-06-04 06:00:00,200,1,268.97748,283.21527,292.4163,978.82935,74.73781,80.23529,77.82663,-0.10488224,438.75,101129.19,0.7981262,297.60327,0.0021972656,-0.04864502,-1.7844849,-0.763504,-1.5840759,100707.875,-1.8337708,-1.6076508,304.4876
2024-06-04 09:00:00,281,1,269.57553,283.4025,292.1714,858.6306,72.840225,84.34767,78.6391,-0.19044876,523.25,100994.25,0.7786255,297.67084,0.0014648438,1.4853058,-1.8306427,-1.2170105,-0.3479309,100572.44,-2.113449,-1.5046387,302.75055
2024-06-04 12:00:00,95,1,269.04706,282.93964,292.03073,1050.0898,86.22861,71.60748,77.60452,0.1371069,226.25,101219.19,0.9362793,297.75836,0,0.38891602,-1.7952728,-0.9786682,-1.8755798,100795.375,-1.6504211,0.09802246,301.0833
2024-06-04 15:00:00,45,1,268.14972,283.38278,291.57556,1184.3557,94.71205,63.91295,81.93196,0.10015583,452.75,101376.31,0.92300415,297.5771,0,-0.6792908,-1.5853119,-1.3997192,-1.0028534,100951.625,-0.24383545,0.9478607,299.87952
2024-06-04 18:00:00,86,1,267.94977,284.00714,291.6299,1060.9385,94.17911,54.384354,79.60951,0.066124916,418,101235.56,0.61431885,297.19037,0,-0.3866577,-0.79977417,-1.5459747,-0.4217682,100811.94,-0.036972046,0.805954,299.04382
2024-06-04 21:00:00,3,1,267.9214,284.18958,291.8567,983.63745,92.14493,45.542725,75.77045,-0.02572918,352,101146.94,0.31530762,297.1828,0,0.25221252,-0.7191162,0.005126953,0.64453125,100723.125,0.03488159,1.0216522,298.38196
2024-06-05 00:00:00,21,1,267.94907,283.93512,291.4615,1120.031,81.2863,46.391205,82.26494,-0.03566265,474.75,101304.44,0.034454346,297.05438,0,-0.4817047,0.045639038,2.5364227,1.0381165,100879.81,-0.18066406,0.70970154,298.4558
2024-06-05 03:00:00,5,1,268.52112,283.31494,291.78476,1192.7405,73.59926,59.436646,79.8241,-0.031101227,200,101381.25,0.11328125,297.53018,0,-0.9990845,0.38659668,2.118454,1.7922516,100958,-0.49630737,-0.13302612,303.26126
